__time,/effort_controller/commands/data[1],/joint_states/front_left_wheel_joint/effort,/joint_states/front_left_motor_joint/position,/joint_states/front_left_motor_joint/velocity
1718737797.386321,2.0,0.0,0.08944057,-1.20059634
1718737797.386978,2.0,0.0,0.088248662,-1.193182076
1718737797.388136,2.0,0.0,0.087059315,-1.190820153
1718737797.389309,2.0,0.0,0.085870056,-1.190374792
1718737797.389946,2.0,0.0,0.084683033,-1.188264305
1718737797.391142,2.0,0.0,0.083498361,-1.185622656
1718737797.392304,2.0,0.0,0.082315668,-1.183348408
1718737797.392888,2.0,0.0,0.081135586,-1.180478272
1718737797.394062,2.0,0.0,0.079957939,-1.177324145
1718737797.395196,2.0,0.0,0.078809606,-1.148359998
1718737797.396319,2.0,0.0,0.077680584,-1.129603114
1718737797.39694,2.0,0.0,0.076561125,-1.120408756
1718737797.398017,2.0,0.0,0.075448114,-1.114151929
1718737797.399149,2.0,0.0,0.074339147,-1.110095012
1718737797.400309,2.0,0.0,0.07322267,-1.135247696
1718737797.40087,2.0,0.0,0.072033641,-1.180126159
1718737797.402022,2.0,0.0,0.070892731,-1.140394381
1718737797.403185,2.0,0.0,0.069758321,-1.13537883
1718737797.404402,2.0,0.0,0.06862515,-1.134456241
1718737797.40498,2.0,0.0,0.067492678,-1.133720832
1718737797.406132,2.0,0.0,0.066361192,-1.132549354
1718737797.407327,2.0,0.0,0.065231169,-1.130839574
1718737797.408058,2.0,0.0,0.064103123,-1.128601984
1718737797.409175,2.0,0.0,0.062977556,-1.125879367
1718737797.410287,2.0,0.0,0.061855379,-1.12159182
1718737797.410881,2.0,0.0,0.060764302,-1.091031949
1718737797.412012,2.0,0.0,0.05969229,-1.07279333
1718737797.413133,2.0,0.0,0.058629837,-1.063802275
1718737797.41428,2.0,0.0,0.057573076,-1.058359987
1718737797.414936,2.0,0.0,0.056522236,-1.052696718
1718737797.416062,2.0,0.0,0.055476408,-1.071378768
1718737797.417249,2.0,0.0,0.054355887,-1.108912798
1718737797.418376,2.0,0.0,0.053273363,-1.082250929
1718737797.418967,2.0,0.0,0.052195883,-1.079264981
1718737797.420121,2.0,0.0,0.051119269,-1.07888881
1718737797.421265,2.0,0.0,0.050042992,-1.078561078
1718737797.42246,2.0,0.0,0.048967004,-1.078063807
1718737797.423024,2.0,0.0,0.047891579,-1.077191437
1718737797.424154,2.0,0.0,0.046817092,-1.075910067
1718737797.425293,2.0,0.0,0.045743972,-1.074214352
1718737797.426301,-2.0,0.0,0.045743972,-1.074214352
1718737797.426435,-2.0,0.0,0.044673702,-1.070101492
1718737797.427011,-2.0,0.0,0.043634784,-1.039466925
1718737797.428162,-2.0,0.0,0.042606125,-1.030363713
1718737797.429296,-2.0,0.0,0.0415797,-1.029030806
1718737797.430398,-2.0,0.0,0.04055316,-1.029771173
1718737797.431068,-2.0,0.0,0.039525078,-1.031700337
1718737797.432221,-2.0,0.0,0.038494477,-1.034426879
1718737797.433356,-2.0,0.0,0.037478996,-1.051769993
1718737797.433943,-2.0,0.0,0.036373683,-1.089926581
1718737797.435071,-2.0,0.0,0.035289947,-1.084985668
1718737797.436208,-2.0,0.0,0.03420208,-1.092368342
1718737797.437546,-2.0,0.0,0.033106972,-1.100608493
1718737797.438031,-2.0,0.0,0.032004331,-1.108463263
1718737797.43918,-2.0,0.0,0.030894355,-1.115823788
1718737797.440324,-2.0,0.0,0.029777382,-1.1227068
1718737797.440918,-2.0,0.0,0.028653827,-1.129135907
1718737797.442061,-2.0,0.0,0.027524152,-1.135130375
1718737797.443195,-2.0,0.0,0.026389771,-1.138226052
1718737797.444338,-2.0,0.0,0.025279899,-1.115229509
1718737797.444933,-2.0,0.0,0.024181557,-1.106147404
1718737797.446071,-2.0,0.0,0.023087392,-1.104146647
1718737797.44721,-2.0,0.0,0.021994914,-1.104301362
1718737797.448353,-2.0,0.0,0.020902772,-1.105560552
1718737797.448937,-2.0,0.0,0.019810103,-1.107557759
1718737797.450103,-2.0,0.0,0.018716339,-1.110130786
1718737797.451241,-2.0,0.0,0.017621137,-1.113194111
1718737797.452383,-2.0,0.0,0.016585179,-1.121852942
1718737797.452977,-2.0,0.0,0.015414106,-1.151725704
1718737797.454132,-2.0,0.0,0.014273262,-1.161725985
1718737797.455282,-2.0,0.0,0.013135107,-1.171215568
1718737797.456608,-2.0,0.0,0.011997299,-1.179586554
1718737797.457222,-2.0,0.0,0.010861236,-1.187121619
1718737797.458376,-2.0,0.0,0.009729849,-1.194007033
1718737797.459017,-2.0,0.0,0.008607835,-1.200338399
1718737797.4602,-2.0,0.0,0.007502717,-1.206165499
1718737797.461368,-2.0,0.0,0.006427005,-1.211519395
1718737797.461986,-2.0,0.0,0.005402605,-1.216425397
1718737797.463158,-2.0,0.0,0.004463591,-1.217834807
1718737797.464336,-2.0,0.0,0.003683186,-1.200724213
1718737797.465509,-2.0,0.0,0.003175351,-1.197273787
1718737797.466138,-2.0,0.0,-0.003087423,-1.196924359
1718737797.46732,-2.0,0.0,-0.003453601,-1.197560298
1718737797.468504,-2.0,0.0,-0.004155578,-1.19873831
1718737797.469131,-2.0,0.0,-0.005054906,-1.199411471
1718737797.470308,-2.0,0.0,-0.0060642,-1.201447955
1718737797.471661,-2.0,0.0,-0.007299198,-1.199420874
1718737797.47213,-2.0,0.0,-0.008317532,-1.218654164
1718737797.473333,-2.0,0.0,-0.009469264,-1.241938512
1718737797.474452,-2.0,0.0,-0.010660639,-1.251365072
1718737797.475055,-2.0,0.0,-0.011872563,-1.257641636
1718737797.476217,-2.0,0.0,-0.013097863,-1.262668059
1718737797.477395,-2.0,0.0,-0.014332874,-1.266979314
1718737797.478031,-2.0,0.0,-0.015566293,-1.26748364
1718737797.479196,-2.0,0.0,-0.016793521,-1.260802802
1718737797.480384,-2.0,0.0,-0.018024209,-1.260684318
1718737797.481,-2.0,0.0,-0.019260472,-1.261989645
1718737797.482267,-2.0,0.0,-0.020503027,-1.264204343
1718737797.483414,-2.0,0.0,-0.021751997,-1.267074075
1718737797.484061,-2.0,0.0,-0.023007273,-1.270451442
1718737797.485184,-2.0,0.0,-0.024268675,-1.274239845
1718737797.486348,-2.0,0.0,-0.025536031,-1.278366864
1718737797.487007,-2.0,0.0,-0.026802927,-1.277765772
1718737797.488201,-2.0,0.0,-0.028076433,-1.241580718
1718737797.489394,-2.0,0.0,-0.029293707,-1.246547483
1718737797.490027,-2.0,0.0,-0.030567512,-1.281884703
1718737797.491215,-2.0,0.0,-0.031856766,-1.293058849
1718737797.492398,-2.0,0.0,-0.033153389,-1.299202593
1718737797.493019,-2.0,0.0,-0.034455422,-1.304453214
1718737797.494217,-2.0,0.0,-0.035762084,-1.309402605
1718737797.495399,-2.0,0.0,-0.037073128,-1.314303196
1718737797.496007,-2.0,0.0,-0.038388588,-1.319270089
1718737797.497188,-2.0,0.0,-0.039708656,-1.324359168
1718737797.498374,-2.0,0.0,-0.041033171,-1.329136028
1718737797.498989,-2.0,0.0,-0.042363044,-1.334752508
1718737797.500171,-2.0,0.0,-0.043697753,-1.339681071
1718737797.501353,-2.0,0.0,-0.045037302,-1.344481089
1718737797.501978,-2.0,0.0,-0.046381658,-1.349147986
1718737797.503165,-2.0,0.0,-0.047735931,-1.330921622
1718737797.504386,-2.0,0.0,-0.049048402,-1.333001955
1718737797.505018,-2.0,0.0,-0.050400522,-1.358583817
1718737797.506208,-2.0,0.0,-0.051762112,-1.364460474
1718737797.507393,-2.0,0.0,-0.053127702,-1.367062953
1718737797.508052,-2.0,0.0,-0.054496489,-1.369650832
1718737797.509247,-2.0,0.0,-0.055866889,-1.371162889
1718737797.510418,-2.0,0.0,-0.057239104,-1.373113879
1718737797.511031,-2.0,0.0,-0.058613322,-1.375407706
1718737797.512218,-2.0,0.0,-0.059989684,-1.377904337
1718737797.513402,-2.0,0.0,-0.061368425,-1.38061291
1718737797.514027,-2.0,0.0,-0.062749846,-1.383571516
1718737797.515234,-2.0,0.0,-0.064134256,-1.386769076
1718737797.516419,-2.0,0.0,-0.06552195,-1.390187058
1718737797.517058,-2.0,0.0,-0.066913267,-1.393868298
1718737797.518235,-2.0,0.0,-0.068308491,-1.397768703
1718737797.519415,-2.0,0.0,-0.069707842,-1.40183692
1718737797.520586,-2.0,0.0,-0.071098079,-1.37544179
1718737797.521205,-2.0,0.0,-0.072452377,-1.367126489
1718737797.522368,-2.0,0.0,-0.073858404,-1.409706094
1718737797.523566,-2.0,0.0,-0.075275351,-1.418304396
1718737797.524189,-2.0,0.0,-0.076697247,-1.422279247
1718737797.525368,-2.0,0.0,-0.078123196,-1.425924089
1718737797.526004,-2.0,0.0,-0.079553007,-1.429706874
1718737797.526315,-2.0,0.0,-0.079553007,-1.429706874
1718737797.527187,-2.0,0.0,-0.080986716,-1.433724811
1718737797.528406,-2.0,0.0,-0.082424454,-1.437983607
1718737797.529037,-2.0,0.0,-0.083866397,-1.442465867
1718737797.530226,-2.0,0.0,-0.085312746,-1.447149263
1718737797.531423,-2.0,0.0,-0.086763708,-1.45201021
1718737797.532026,-2.0,0.0,-0.088219484,-1.45702394
1718737797.533217,-2.0,0.0,-0.089680255,-1.462164167
1718737797.534405,-2.0,0.0,-0.091146175,-1.467403152
1718737797.535617,-2.0,0.0,-0.092617363,-1.472711729
1718737797.536256,-2.0,0.0,-0.0940939,-1.478061046
1718737797.537463,-2.0,0.0,-0.09557583,-1.483422647
1718737797.53809,-2.0,0.0,-0.097028009,-1.44319223
1718737797.539279,-2.0,0.0,-0.098412662,-1.392934921
1718737797.540476,-2.0,0.0,-0.099888625,-1.477705468
1718737797.54111,-2.0,0.0,-0.101382655,-1.494285208
1718737797.5423,-2.0,0.0,-0.102883954,-1.501032964
1718737797.543509,-2.0,0.0,-0.104390203,-1.505835116
1718737797.544138,-2.0,0.0,-0.105900747,-1.510186771
1718737797.545333,-2.0,0.0,-0.107415403,-1.51447465
1718737797.545956,-2.0,0.0,-0.108934166,-1.518812291
1718737797.547148,-2.0,0.0,-0.110457099,-1.523229399
1718737797.548346,-2.0,0.0,-0.112007039,-1.551337766
1718737797.54956,-2.0,0.0,-0.113552676,-1.547715391
1718737797.550183,-2.0,0.0,-0.115104662,-1.554151914
1718737797.551382,-2.0,0.0,-0.116662376,-1.559718291
1718737797.552046,-2.0,0.0,-0.118225245,-1.564612214
1718737797.553217,-2.0,0.0,-0.119792758,-1.568975331
1718737797.554421,-2.0,0.0,-0.121364461,-1.572906115
1718737797.55504,-2.0,0.0,-0.122939955,-1.576480793
1718737797.55621,-2.0,0.0,-0.124475839,-1.526752951
1718737797.557401,-2.0,0.0,-0.125960879,-1.491209999
1718737797.557959,-2.0,0.0,-0.127562252,-1.603013737
1718737797.559088,-2.0,0.0,-0.129159081,-1.597300097
1718737797.560222,-2.0,0.0,-0.130759502,-1.600315647
1718737797.561363,-2.0,0.0,-0.132358295,-1.598567229
1718737797.56203,-2.0,0.0,-0.13395952,-1.600859083
1718737797.563153,-2.0,0.0,-0.135560168,-1.600361847
1718737797.564302,-2.0,0.0,-0.137161426,-1.601146909
1718737797.565449,-2.0,0.0,-0.138763646,-1.602317789
1718737797.566084,-2.0,0.0,-0.140367166,-1.603829894
1718737797.567214,-2.0,0.0,-0.141972343,-1.605678912
1718737797.568351,-2.0,0.0,-0.143579545,-1.60786112
1718737797.568959,-2.0,0.0,-0.145189133,-1.61036347
1718737797.570087,-2.0,0.0,-0.146801439,-1.613157327
1718737797.571245,-2.0,0.0,-0.148416757,-1.616208489
1718737797.572409,-2.0,0.0,-0.15003535,-1.619492373
1718737797.573016,-2.0,0.0,-0.151601921,-1.559278944
1718737797.574167,-2.0,0.0,-0.153093417,-1.497154971
1718737797.575314,-2.0,0.0,-0.154748322,-1.656361637
1718737797.576473,-2.0,0.0,-0.156439383,-1.691742621
1718737797.577057,-2.0,0.0,-0.158142593,-1.70361648
1718737797.578201,-2.0,0.0,-0.159843278,-1.701291653
1718737797.579347,-2.0,0.0,-0.161512085,-1.669167809
1718737797.579924,-2.0,0.0,-0.163178133,-1.666187039
1718737797.581072,-2.0,0.0,-0.164841004,-1.662868702
1718737797.582242,-2.0,0.0,-0.166502409,-1.661364214
1718737797.583416,-2.0,0.0,-0.168163122,-1.660704908
1718737797.583973,-2.0,0.0,-0.169823638,-1.660583745
1718737797.585168,-2.0,0.0,-0.17148437,-1.660895485
1718737797.586266,-2.0,0.0,-0.173145716,-1.661603977
1718737797.587426,-2.0,0.0,-0.174808065,-1.662693767
1718737797.588041,-2.0,0.0,-0.176471805,-1.664151944
1718737797.589158,-2.0,0.0,-0.178137307,-1.665962205
1718737797.59029,-2.0,0.0,-0.179739419,-1.595920701
1718737797.591638,-2.0,0.0,-0.181224622,-1.489826278
1718737797.592264,-2.0,0.0,-0.182923009,-1.699380917
1718737797.593417,-2.0,0.0,-0.184662324,-1.739668317
1718737797.594069,-2.0,0.0,-0.18641419,-1.752035943
1718737797.595182,-2.0,0.0,-0.188171919,-1.757854496
1718737797.596306,-2.0,0.0,-0.189951776,-1.780498339
1718737797.597456,-2.0,0.0,-0.191699572,-1.748818997
1718737797.598067,-2.0,0.0,-0.193444493,-1.746023575
1718737797.599211,-2.0,0.0,-0.195190598,-1.747132231
1718737797.600349,-2.0,0.0,-0.196930989,-1.741467061
1718737797.600948,-2.0,0.0,-0.198636722,-1.706337888
1718737797.602107,-2.0,0.0,-0.200343433,-1.707120399
1718737797.603247,-2.0,0.0,-0.202047013,-1.703784141
1718737797.604366,-2.0,0.0,-0.20375086,-1.703899683
1718737797.604977,-2.0,0.0,-0.20545601,-1.705124787
1718737797.606108,-2.0,0.0,-0.207163308,-1.707253064
1718737797.607243,-2.0,0.0,-0.208873547,-1.710211534
1718737797.608402,-2.0,0.0,-0.210587512,-1.713979336
1718737797.608947,-2.0,0.0,-0.212241231,-1.649168346
1718737797.610072,-2.0,0.0,-0.213729897,-1.491823851
1718737797.611186,-2.0,0.0,-0.215491181,-1.761782336
1718737797.612302,-2.0,0.0,-0.217292001,-1.800903807
1718737797.612863,-2.0,0.0,-0.219140791,-1.849160526
1718737797.613985,-2.0,0.0,-0.220977965,-1.837801274
1718737797.615095,-2.0,0.0,-0.222821594,-1.844289707
1718737797.616213,-2.0,0.0,-0.224671459,-1.850474335
1718737797.617335,-2.0,0.0,-0.226518765,-1.84798881
1718737797.617928,-2.0,0.0,-0.228325231,-1.806947412
1718737797.619056,-2.0,0.0,-0.230134123,-1.809118659
1718737797.620196,-2.0,0.0,-0.231941963,-1.807895357
1718737797.621333,-2.0,0.0,-0.233749362,-1.807361385
1718737797.621928,-2.0,0.0,-0.235557087,-1.807669792
1718737797.623063,-2.0,0.0,-0.237365865,-1.808735655
1718737797.624197,-2.0,0.0,-0.239176216,-1.810358649
1718737797.625341,-2.0,0.0,-0.240988629,-1.812474602
1718737797.625953,-2.0,0.0,-0.242710601,-1.716972076
1718737797.626276,2.0,0.0,-0.242710601,-1.716972076
1718737797.627095,2.0,0.0,-0.24420398,-1.496546553
1718737797.628242,2.0,0.0,-0.246063561,-1.86014431
1718737797.62939,2.0,0.0,-0.247950245,-1.886840311
1718737797.629985,2.0,0.0,-0.24983787,-1.887690517
1718737797.631156,2.0,0.0,-0.251721556,-1.883758192
1718737797.632294,2.0,0.0,-0.253599902,-1.878459498
1718737797.633446,2.0,0.0,-0.255467293,-1.867725331
1718737797.634038,2.0,0.0,-0.257272891,-1.805893846
1718737797.635189,2.0,0.0,-0.2590725,-1.799773069
1718737797.63634,2.0,0.0,-0.260863671,-1.791261896
1718737797.637001,2.0,0.0,-0.262646103,-1.782456696
1718737797.638162,2.0,0.0,-0.264420569,-1.774510271
1718737797.639306,2.0,0.0,-0.266188773,-1.768297841
1718737797.640455,2.0,0.0,-0.267951831,-1.763186843
1718737797.641041,2.0,0.0,-0.269710426,-1.758762026
1718737797.64223,2.0,0.0,-0.2714652,-1.754975778
1718737797.643371,2.0,0.0,-0.273121675,-1.652206946
1718737797.643979,2.0,0.0,-0.274485741,-1.367028627
1718737797.645128,2.0,0.0,-0.276291852,-1.806598143
1718737797.646283,2.0,0.0,-0.278130399,-1.838703064
1718737797.647453,2.0,0.0,-0.279965725,-1.83540432
1718737797.648077,2.0,0.0,-0.281797502,-1.831865236
1718737797.649226,2.0,0.0,-0.283623176,-1.825886827
1718737797.650387,2.0,0.0,-0.285382875,-1.759873894
1718737797.651016,2.0,0.0,-0.287135045,-1.752202589
1718737797.652182,2.0,0.0,-0.288878228,-1.74314595
1718737797.653323,2.0,0.0,-0.290612101,-1.733803119
1718737797.65451,2.0,0.0,-0.292337973,-1.725806136
1718737797.655088,2.0,0.0,-0.294056597,-1.718586836
1718737797.656231,2.0,0.0,-0.29576857,-1.711976849
1718737797.657382,2.0,0.0,-0.297474439,-1.705918328
1718737797.658003,2.0,0.0,-0.299174717,-1.700368312
1718737797.659189,2.0,0.0,-0.300869874,-1.695283823
1718737797.660336,2.0,0.0,-0.302472197,-1.598633381
1718737797.66146,2.0,0.0,-0.303723073,-1.253581398
1718737797.662044,2.0,0.0,-0.305468036,-1.745363571
1718737797.663199,2.0,0.0,-0.307254809,-1.786774769
1718737797.664351,2.0,0.0,-0.309026883,-1.772005452
1718737797.664916,2.0,0.0,-0.310791343,-1.764382884
1718737797.666065,2.0,0.0,-0.312549846,-1.758446488
1718737797.667195,2.0,0.0,-0.314303984,-1.754251218
1718737797.668341,2.0,0.0,-0.315988082,-1.68419474
1718737797.668932,2.0,0.0,-0.317661623,-1.673530901
1718737797.670077,2.0,0.0,-0.319327047,-1.665338758
1718737797.671304,2.0,0.0,-0.320982222,-1.655064654
1718737797.672441,2.0,0.0,-0.322628143,-1.645814971
1718737797.673025,2.0,0.0,-0.324265765,-1.63754338
1718737797.674179,2.0,0.0,-0.325895869,-1.630059581
1718737797.675327,2.0,0.0,-0.327519166,-1.62329197
1718737797.675965,2.0,0.0,-0.329136326,-1.617190985
1718737797.677078,2.0,0.0,-0.330747968,-1.611704351
1718737797.678238,2.0,0.0,-0.332354657,-1.606773358
1718737797.67938,2.0,0.0,-0.333893869,-1.536495602
1718737797.680033,2.0,0.0,-0.335035032,-1.143535467
1718737797.68118,2.0,0.0,-0.336684146,-1.649381964
1718737797.682323,2.0,0.0,-0.338394912,-1.710641851
1718737797.683471,2.0,0.0,-0.340081516,-1.686429665
1718737797.684065,2.0,0.0,-0.341755931,-1.674240005
1718737797.685228,2.0,0.0,-0.343459524,-1.703708575
1718737797.686454,2.0,0.0,-0.345110932,-1.651793555
1718737797.687045,2.0,0.0,-0.346742875,-1.63254638
1718737797.68819,2.0,0.0,-0.348307308,-1.564934419
1718737797.6894,2.0,0.0,-0.349861178,-1.554174272
1718737797.689951,2.0,0.0,-0.351411487,-1.550451046
1718737797.691091,2.0,0.0,-0.352999361,-1.588096463
1718737797.692257,2.0,0.0,-0.354569759,-1.570714298
1718737797.693444,2.0,0.0,-0.356127412,-1.557954022
1718737797.694034,2.0,0.0,-0.35768716,-1.55998624
1718737797.695193,2.0,0.0,-0.35924904,-1.562053894
1718737797.696348,2.0,0.0,-0.360811832,-1.562912856
1718737797.697519,2.0,0.0,-0.362374879,-1.563130187
1718737797.698145,2.0,0.0,-0.36393771,-1.562892366
1718737797.699264,2.0,0.0,-0.365499852,-1.562195378
1718737797.700433,2.0,0.0,-0.367060941,-1.561143625
1718737797.701,2.0,0.0,-0.368620554,-1.559679721
1718737797.702207,2.0,0.0,-0.370178333,-1.55785982
1718737797.70338,2.0,0.0,-0.371658711,-1.477645356
1718737797.704531,2.0,0.0,-0.372722396,-1.065728157
1718737797.705108,2.0,0.0,-0.374304055,-1.581962786
1718737797.706337,2.0,0.0,-0.37598651,-1.682491969
1718737797.7075,2.0,0.0,-0.37757035,-1.583824318
1718737797.7081,2.0,0.0,-0.379124919,-1.554474672
1718737797.709244,2.0,0.0,-0.380672414,-1.547341916
1718737797.710445,2.0,0.0,-0.382211168,-1.538612827
1718737797.710994,2.0,0.0,-0.383740969,-1.52968593
1718737797.71214,2.0,0.0,-0.385262802,-1.521772987
1718737797.713279,2.0,0.0,-0.386777626,-1.514824227
1718737797.714393,2.0,0.0,-0.38828619,-1.508624474
1718737797.714982,2.0,0.0,-0.389789188,-1.503111708
1718737797.716137,2.0,0.0,-0.39128732,-1.49828888
1718737797.717302,2.0,0.0,-0.392781247,-1.494115531
1718737797.718399,2.0,0.0,-0.394271512,-1.490473349
1718737797.718982,2.0,0.0,-0.39575853,-1.487237685
1718737797.720121,2.0,0.0,-0.397153456,-1.392184135
1718737797.721298,2.0,0.0,-0.398100076,-0.948805429
1718737797.721945,2.0,0.0,-0.399602758,-1.503179804
1718737797.723027,2.0,0.0,-0.40116218,-1.559482689
1718737797.724164,2.0,0.0,-0.402677662,-1.515405301
1718737797.725293,2.0,0.0,-0.404169088,-1.491275202
1718737797.7259,2.0,0.0,-0.405646602,-1.477330956
1718737797.72628,-2.0,0.0,-0.405646602,-1.477330956
1718737797.727035,-2.0,0.0,-0.407114586,-1.467815302
1718737797.728187,-2.0,0.0,-0.408573991,-1.459283474
1718737797.729349,-2.0,0.0,-0.410039284,-1.465218046
1718737797.72994,-2.0,0.0,-0.411509774,-1.47046926
1718737797.731085,-2.0,0.0,-0.412984411,-1.474669937
1718737797.732297,-2.0,0.0,-0.414463366,-1.479037159
1718737797.733386,-2.0,0.0,-0.415947102,-1.483857316
1718737797.733985,-2.0,0.0,-0.417435966,-1.48901445
1718737797.735135,-2.0,0.0,-0.418930167,-1.494371104
1718737797.736252,-2.0,0.0,-0.420429819,-1.499832792
1718737797.737393,-2.0,0.0,-0.42193496,-1.505325022
1718737797.737981,-2.0,0.0,-0.423363769,-1.42635097
1718737797.73912,-2.0,0.0,-0.424347802,-0.986134205
1718737797.74024,-2.0,0.0,-0.425806712,-1.459343318
1718737797.741376,-2.0,0.0,-0.427411663,-1.604877753
1718737797.741958,-2.0,0.0,-0.428995712,-1.583854406
1718737797.743133,-2.0,0.0,-0.430552789,-1.556855875
1718737797.744272,-2.0,0.0,-0.432101068,-1.548059835
1718737797.745412,-2.0,0.0,-0.433648176,-1.5469149
1718737797.746007,-2.0,0.0,-0.435195541,-1.547214932
1718737797.747156,-2.0,0.0,-0.436743534,-1.54789772
1718737797.748288,-2.0,0.0,-0.438292727,-1.549151453
1718737797.749519,-2.0,0.0,-0.439843753,-1.551036468
1718737797.750069,-2.0,0.0,-0.441397148,-1.553449152
1718737797.751228,-2.0,0.0,-0.442953321,-1.556260888
1718737797.752375,-2.0,0.0,-0.444512569,-1.55935951
1718737797.75311,-2.0,0.0,-0.446075098,-1.562656299
1718737797.754421,-2.0,0.0,-0.447641044,-1.566079635
1718737797.755045,-2.0,0.0,-0.449210476,-1.569566926
1718737797.756214,-2.0,0.0,-0.450783411,-1.573065457
1718737797.757379,-2.0,0.0,-0.452359821,-1.576532099
1718737797.758,-2.0,0.0,-0.453876307,-1.514474698
1718737797.759164,-2.0,0.0,-0.454943867,-1.069375237
1718737797.760349,-2.0,0.0,-0.456451341,-1.507801818
1718737797.761556,-2.0,0.0,-0.458118749,-1.667256135
1718737797.762194,-2.0,0.0,-0.459772211,-1.653197372
1718737797.763308,-2.0,0.0,-0.461393696,-1.621207533
1718737797.764453,-2.0,0.0,-0.463001328,-1.607368378
1718737797.765038,-2.0,0.0,-0.464605601,-1.604038947
1718737797.766239,-2.0,0.0,-0.466209174,-1.603384199
1718737797.767339,-2.0,0.0,-0.467812514,-1.603203077
1718737797.767935,-2.0,0.0,-0.469416116,-1.603518997
1718737797.769053,-2.0,0.0,-0.471067546,-1.651524854
1718737797.770204,-2.0,0.0,-0.472715281,-1.647987549
1718737797.771411,-2.0,0.0,-0.474347387,-1.632409738
1718737797.772043,-2.0,0.0,-0.475981549,-1.634442529
1718737797.773252,-2.0,0.0,-0.477622596,-1.641275771
1718737797.774469,-2.0,0.0,-0.479269409,-1.646982775
1718737797.775046,-2.0,0.0,-0.480920425,-1.651135209
1718737797.776214,-2.0,0.0,-0.482574846,-1.65449645
1718737797.777363,-2.0,0.0,-0.484232328,-1.657524939
1718737797.778112,-2.0,0.0,-0.485892478,-1.660137544
1718737797.779189,-2.0,0.0,-0.487553531,-1.661069734
1718737797.780343,-2.0,0.0,-0.489195914,-1.640885483
1718737797.780963,-2.0,0.0,-0.490344144,-1.149997226
1718737797.782134,-2.0,0.0,-0.491939403,-1.595753808
1718737797.783317,-2.0,0.0,-0.493727261,-1.787937476
1718737797.784524,-2.0,0.0,-0.495512001,-1.784730361
1718737797.785146,-2.0,0.0,-0.497262811,-1.750784239
1718737797.786383,-2.0,0.0,-0.499006622,-1.743834911
1718737797.78752,-2.0,0.0,-0.500690159,-1.683550893
1718737797.788154,-2.0,0.0,-0.50235588,-1.66566775
1718737797.789349,-2.0,0.0,-0.5040243,-1.668345947
1718737797.790145,-2.0,0.0,-0.505694631,-1.670242903
1718737797.79119,-2.0,0.0,-0.507366129,-1.67141998
1718737797.792382,-2.0,0.0,-0.509039428,-1.673244724
1718737797.792988,-2.0,0.0,-0.510715847,-1.676394609
1718737797.794161,-2.0,0.0,-0.512396749,-1.680909486
1718737797.795398,-2.0,0.0,-0.514083306,-1.686593225
1718737797.796562,-2.0,0.0,-0.515776472,-1.693227522
1718737797.797247,-2.0,0.0,-0.517477,-1.700606673
1718737797.798437,-2.0,0.0,-0.519185426,-1.708518626
1718737797.799046,-2.0,0.0,-0.520836481,-1.649239552
1718737797.800241,-2.0,0.0,-0.522033195,-1.198219703
1718737797.80141,-2.0,0.0,-0.523695674,-1.662785929
1718737797.802111,-2.0,0.0,-0.525578765,-1.883003247
1718737797.803213,-2.0,0.0,-0.527471576,-1.892666491
1718737797.804392,-2.0,0.0,-0.52934143,-1.869808928
1718737797.805009,-2.0,0.0,-0.531125312,-1.783870349
1718737797.806251,-2.0,0.0,-0.532880995,-1.755651032
1718737797.807376,-2.0,0.0,-0.534639591,-1.758544507
1718737797.808008,-2.0,0.0,-0.536401481,-1.761795697
1718737797.809181,-2.0,0.0,-0.538165085,-1.763534703
1718737797.810342,-2.0,0.0,-0.539928567,-1.763439747
1718737797.81162,-2.0,0.0,-0.541692832,-1.764251072
1718737797.812226,-2.0,0.0,-0.543459095,-1.76627919
1718737797.81341,-2.0,0.0,-0.54522827,-1.769217382
1718737797.814059,-2.0,0.0,-0.547001026,-1.772821802
1718737797.815243,-2.0,0.0,-0.548777891,-1.776947527
1718737797.816441,-2.0,0.0,-0.550559278,-1.781481186
1718737797.817056,-2.0,0.0,-0.552278382,-1.717348109
1718737797.818255,-2.0,0.0,-0.55353093,-1.254028033
1718737797.819442,-2.0,0.0,-0.555238506,-1.707890123
1718737797.820085,-2.0,0.0,-0.557182304,-1.943702577
1718737797.821292,-2.0,0.0,-0.559146217,-1.963750935
1718737797.822512,-2.0,0.0,-0.561087969,-1.941682605
1718737797.823132,-2.0,0.0,-0.562941806,-1.853812569
1718737797.824319,-2.0,0.0,-0.564759998,-1.818154526
1718737797.8255,-2.0,0.0,-0.566576904,-1.816837722
1718737797.826113,-2.0,0.0,-0.568398034,-1.821046679
1718737797.826333,2.0,0.0,-0.568398034,-1.821046679
1718737797.827304,2.0,0.0,-0.57022141,-1.823297607
1718737797.828534,2.0,0.0,-0.572047901,-1.826416652
1718737797.829159,2.0,0.0,-0.573864707,-1.816756393
1718737797.830354,2.0,0.0,-0.575670999,-1.806270094
1718737797.831596,2.0,0.0,-0.577469351,-1.798354711
1718737797.83217,2.0,0.0,-0.579261788,-1.792457698
1718737797.833366,2.0,0.0,-0.581049307,-1.787554228
1718737797.833987,2.0,0.0,-0.582832373,-1.783110758
1718737797.835176,2.0,0.0,-0.584611288,-1.778963585
1718737797.836363,2.0,0.0,-0.586386306,-1.775066937
