__time,/ground_truth/pose/pose/position/x,/ground_truth/pose/pose/position/y,/ground_truth/pose/pose/position/z,/ground_truth/pose/pose/orientation/yaw
1719597368.924142,3.624125112,0.010984626,-0.00124332,0.233273349
1719597368.925137,3.625236357,0.011246475,-0.001243453,0.233652195
1719597368.926095,3.626346567,0.011509057,-0.001243198,0.234031469
1719597368.927173,3.627456253,0.01175979,-0.001243332,0.23441046
1719597368.928158,3.628565123,0.012005639,-0.001243432,0.234789683
1719597368.929172,3.629673227,0.012250185,-0.001243245,0.235169181
1719597368.930075,3.630780697,0.012495342,-0.001242611,0.235548974
1719597368.931163,3.631887726,0.012742062,-0.001241409,0.235929133
1719597368.932224,3.632996009,0.012985275,-0.001239697,0.236311065
1719597368.933192,3.634108256,0.013226366,-0.001238314,0.236699079
1719597368.934148,3.635218791,0.013475069,-0.001237976,0.237083118
1719597368.935222,3.63632744,0.013731707,-0.001238305,0.237464851
1719597368.936112,3.637434666,0.013994715,-0.001238893,0.23784663
1719597368.937234,3.63854126,0.01426154,-0.001239425,0.238228493
1719597368.938136,3.639647893,0.01452989,-0.001239669,0.23861022
1719597368.939173,3.640755003,0.014798159,-0.00123945,0.238991699
1719597368.940124,3.641862829,0.015065341,-0.001238627,0.239372921
1719597368.941217,3.64297148,0.015330841,-0.001237088,0.239753816
1719597368.942122,3.644085904,0.015584742,-0.001235623,0.240134855
1719597368.943214,3.645203169,0.015834644,-0.001233885,0.240515766
1719597368.944173,3.646324505,0.016072995,-0.001231931,0.240896972
1719597368.945138,3.647445189,0.016315669,-0.001231373,0.241279408
1719597368.946078,3.648563715,0.016568273,-0.001231858,0.241660185
1719597368.947128,3.649679856,0.016830221,-0.001232916,0.242040793
1719597368.948094,3.650794107,0.017098649,-0.001234188,0.242421475
1719597368.949141,3.65190708,0.017370602,-0.001235411,0.242801969
1719597368.950082,3.653019239,0.017643926,-0.001236381,0.243182312
1719597368.95115,3.654130858,0.017917225,-0.001236934,0.243562757
1719597368.952179,3.655242147,0.018189544,-0.001236933,0.243943368
1719597368.953142,3.656353234,0.018460268,-0.001236264,0.24432428
1719597368.954276,3.657464155,0.018729201,-0.001234828,0.244705502
1719597368.955096,3.658574909,0.018996458,-0.001232537,0.245086932
1719597368.956352,3.65968849,0.019250811,-0.001229588,0.245468644
1719597368.957125,3.660801123,0.019507223,-0.00122775,0.24585175
1719597368.958163,3.661911749,0.019771014,-0.001226708,0.246232949
1719597368.959106,3.663020401,0.02004153,-0.001226013,0.246613819
1719597368.960176,3.664127754,0.020316075,-0.001225326,0.246994742
1719597368.961161,3.665234533,0.020581239,-0.00122535,0.247375158
1719597368.962112,3.666340504,0.020842956,-0.001225605,0.247756025
1719597368.963166,3.667445773,0.021104118,-0.001225802,0.248137497
1719597368.964191,3.668550505,0.021366175,-0.001225755,0.248519527
1719597368.965168,3.669654897,0.021629781,-0.001225321,0.248902072
1719597368.966116,3.670759156,0.021895125,-0.001224382,0.249285081
1719597368.967215,3.671863484,0.022162132,-0.001222828,0.249668494
1719597368.968251,3.672971205,0.022419145,-0.001220805,0.250052614
1719597368.969369,3.674083567,0.022670137,-0.001220929,0.250438532
1719597368.970129,3.675196723,0.022927204,-0.001222584,0.250822457
1719597368.971176,3.676309232,0.023192571,-0.001225156,0.251206334
1719597368.972181,3.677420929,0.023464978,-0.001228212,0.25159043
1719597368.973111,3.67853202,0.023742348,-0.001231441,0.251974591
1719597368.974257,3.679642752,0.024022726,-0.001234607,0.252358692
1719597368.975148,3.680753321,0.024304503,-0.001237519,0.252742646
1719597368.976192,3.681863853,0.024586471,-0.001240017,0.253126381
1719597368.977128,3.682974401,0.024867807,-0.001241962,0.253509838
1719597368.978137,3.684084956,0.025148033,-0.00124323,0.253892975
1719597368.979101,3.68519716,0.025420811,-0.001243863,0.254277285
1719597368.980154,3.686311771,0.02569433,-0.001244687,0.254668789
1719597368.981084,3.687428938,0.025966435,-0.001245573,0.255060377
1719597368.982249,3.688543176,0.026242772,-0.001247166,0.255446289
1719597368.983089,3.689654376,0.026523337,-0.001249127,0.255828615
1719597368.984208,3.69076296,0.026807237,-0.001251086,0.256209768
1719597368.985087,3.69186968,0.02709276,-0.001252763,0.256590522
1719597368.986186,3.692975189,0.027378372,-0.001253954,0.2569712
1719597368.987101,3.694079949,0.02766301,-0.001254498,0.257351971
1719597368.988195,3.695184244,0.027946261,-0.001254267,0.257732648
1719597368.989149,3.696288264,0.028227978,-0.001253154,0.258113185
1719597368.990171,3.697392126,0.028508257,-0.001251071,0.258493542
1719597368.991152,3.698497671,0.028781263,-0.001248107,0.258875341
1719597368.992097,3.699605774,0.029055725,-0.001245139,0.259264726
1719597368.993267,3.700716742,0.029329582,-0.001242072,0.259654521
1719597368.994145,3.701825065,0.029608604,-0.001239609,0.260038904
1719597368.995232,3.702930775,0.029892447,-0.001237442,0.260420066
1719597368.996256,3.704034378,0.030180426,-0.00123522,0.260800222
1719597368.997092,3.705136614,0.030470914,-0.001232679,0.261180099
1719597368.998144,3.706238474,0.030751142,-0.001230574,0.26155919
1719597368.999122,3.707344861,0.031017616,-0.00122937,0.261938794
1719597369.000136,3.70845278,0.031281066,-0.00122854,0.262318444
1719597369.001079,3.709560758,0.031546299,-0.001227782,0.262698396
1719597369.002136,3.7106681,0.031815638,-0.001226909,0.26307862
1719597369.003171,3.711774571,0.032089856,-0.001225774,0.263459131
1719597369.004157,3.712881779,0.032363256,-0.001224384,0.263841293
1719597369.005148,3.713992195,0.032637005,-0.001223529,0.264229308
1719597369.006084,3.715100129,0.032919697,-0.00122386,0.264613683
1719597369.007157,3.716205519,0.033210719,-0.001224994,0.264995382
1719597369.008178,3.717308872,0.033508174,-0.001226514,0.265376741
1719597369.009053,3.718411078,0.03380907,-0.001228106,0.265758354
1719597369.010187,3.719512874,0.034110948,-0.001229531,0.266139913
1719597369.011152,3.720614739,0.034412113,-0.001230604,0.266521222
1719597369.012117,3.721716948,0.034711501,-0.001231174,0.266902243
1719597369.013072,3.722819636,0.0350086,-0.001231117,0.267282951
1719597369.014166,3.723922803,0.035303383,-0.001230327,0.267663447
1719597369.015062,3.725028168,0.035590164,-0.001228874,0.26804532
1719597369.016197,3.726136374,0.035877492,-0.001227595,0.268434661
1719597369.017436,3.727247637,0.036163358,-0.001226382,0.268824442
1719597369.018095,3.728356271,0.036453708,-0.001225921,0.269208894
1719597369.019133,3.729462236,0.036748525,-0.001225893,0.269589897
1719597369.020107,3.730565916,0.037047003,-0.001225945,0.269970333
1719597369.021136,3.731668079,0.037347411,-0.001225806,0.270350517
1719597369.022104,3.732769335,0.037648329,-0.001225271,0.270730537
1719597369.023077,3.733870105,0.037948793,-0.001224186,0.271110423
1719597369.024271,3.734970667,0.038248252,-0.001222427,0.271490167
1719597369.025086,3.73607637,0.038536937,-0.001220773,0.27187007
1719597369.026179,3.737184309,0.03882203,-0.001218872,0.272249559
1719597369.027101,3.738294631,0.039101178,-0.001216677,0.272630257
1719597369.02828,3.739407129,0.039383931,-0.001214941,0.273018039
1719597369.029104,3.740521564,0.03966898,-0.001213521,0.27340615
1719597369.030166,3.741632531,0.039961524,-0.001213008,0.273789208
1719597369.031102,3.742740023,0.040260874,-0.001213076,0.274168862
1719597369.032176,3.743844561,0.040565556,-0.001213361,0.274547429
1719597369.033172,3.744947459,0.040861897,-0.001214562,0.274925089
1719597369.034246,3.746048482,0.041155815,-0.001216163,0.27530275
1719597369.035079,3.747147858,0.041449849,-0.001217846,0.275680602
1719597369.036158,3.748245911,0.041745045,-0.001219398,0.276058645
1719597369.037133,3.749342998,0.042041716,-0.001220655,0.276436938
1719597369.038137,3.750439483,0.042339794,-0.001221481,0.276815554
1719597369.039115,3.751537415,0.042633516,-0.001221901,0.277195847
1719597369.040161,3.7526395,0.042924378,-0.001222741,0.277582403
1719597369.041134,3.75373965,0.0432219,-0.001224692,0.277965444
1719597369.042132,3.754837814,0.043525995,-0.001227361,0.2783458
1719597369.043066,3.755934485,0.043835322,-0.001230322,0.278726135
1719597369.044184,3.757030492,0.044147641,-0.001233246,0.279106833
1719597369.045081,3.758126564,0.044460894,-0.001235887,0.279487679
1719597369.046146,3.759223184,0.044773656,-0.001238055,0.279868551
1719597369.04708,3.760320614,0.045085108,-0.0012396,0.280249441
1719597369.048109,3.761418958,0.045394887,-0.001240394,0.280630393
1719597369.049136,3.762518207,0.045702963,-0.001240333,0.281011472
1719597369.050083,3.763618275,0.04600953,-0.001239327,0.281392745
1719597369.051055,3.764720843,0.046309169,-0.001237461,0.281775747
1719597369.052099,3.765828195,0.046604291,-0.001235664,0.282165189
1719597369.053083,3.766933487,0.046905473,-0.001234713,0.282550732
1719597369.054177,3.768041939,0.047203269,-0.001235168,0.282933354
1719597369.055148,3.769150553,0.047504192,-0.001236341,0.283315051
1719597369.056157,3.770258317,0.047809179,-0.001237783,0.283696849
1719597369.057134,3.771364972,0.048117717,-0.001239207,0.284078581
1719597369.058084,3.772470497,0.048428925,-0.001240408,0.284460102
1719597369.059156,3.773574959,0.048741892,-0.001241226,0.284841344
1719597369.060319,3.774678474,0.049055731,-0.001241529,0.285222214
1719597369.061155,3.775781186,0.049369732,-0.0012412,0.285602575
1719597369.062182,3.776883137,0.049683548,-0.001240135,0.285982589
1719597369.063193,3.777986268,0.049990857,-0.001238396,0.286363727
1719597369.064128,3.779091251,0.050299818,-0.001236839,0.286752128
1719597369.065173,3.780198428,0.050608178,-0.001235342,0.287140752
1719597369.066092,3.781302301,0.050921277,-0.001234546,0.287524104
1719597369.067197,3.782402973,0.051238666,-0.001234131,0.28790392
1719597369.068239,3.783500959,0.051559555,-0.001233737,0.288282963
1719597369.069098,3.784597129,0.051882173,-0.001233102,0.288662182
1719597369.070139,3.785692226,0.052204876,-0.001232031,0.28904183
1719597369.071201,3.786787424,0.05251547,-0.001231328,0.289421048
1719597369.072258,3.787882056,0.052821069,-0.001230584,0.289800498
1719597369.073241,3.78897596,0.05312545,-0.001229556,0.290180387
1719597369.074304,3.790069168,0.053430695,-0.001228094,0.29056063
1719597369.075109,3.791163584,0.053732527,-0.001226241,0.290942485
1719597369.076172,3.792259976,0.054038661,-0.00122475,0.291331815
1719597369.077064,3.793359207,0.054346159,-0.001223475,0.291722017
1719597369.078156,3.7944558,0.054660431,-0.00122309,0.29210759
1719597369.079084,3.795550092,0.054980591,-0.001223278,0.292490218
1719597369.080095,3.796642642,0.055305715,-0.001223666,0.292872291
1719597369.081043,3.797734332,0.055633803,-0.001223965,0.293254334
1719597369.082102,3.798825938,0.05596291,-0.001223962,0.293636182
1719597369.083115,3.799917979,0.056291671,-0.001223496,0.2940177
1719597369.084078,3.801010741,0.056619282,-0.001222434,0.294398871
1719597369.085201,3.802109851,0.056935715,-0.00122156,0.294780154
1719597369.086092,3.803212064,0.057248196,-0.001220514,0.295161356
1719597369.087164,3.804317377,0.057554669,-0.001219235,0.29554397
1719597369.088251,3.805425236,0.057864444,-0.001218445,0.295933712
1719597369.089145,3.806535438,0.05817596,-0.001217992,0.296323973
1719597369.090122,3.807642158,0.058494719,-0.00121849,0.296709346
1719597369.091116,3.808745374,0.058819993,-0.001219609,0.297091146
1719597369.09206,3.809845481,0.059150636,-0.001220976,0.297471982
1719597369.093103,3.810943346,0.059484341,-0.00122231,0.297852456
1719597369.094173,3.812039734,0.059819102,-0.001223396,0.298232749
1719597369.095084,3.813135175,0.060153541,-0.001224067,0.298613022
1719597369.096035,3.814230038,0.060486786,-0.001224186,0.298993319
1719597369.097075,3.815324562,0.06081833,-0.001223639,0.299373697
1719597369.098081,3.816418879,0.061147958,-0.001222329,0.299754292
1719597369.099099,3.817514993,0.061470037,-0.001220333,0.300136152
1719597369.100066,3.818613452,0.061793064,-0.001218516,0.300525415
1719597369.101139,3.81971458,0.062115104,-0.001216767,0.300915148
1719597369.102183,3.820812676,0.06244174,-0.001215751,0.301299664
1719597369.103151,3.8219079,0.062772562,-0.001215153,0.30168046
1719597369.104242,3.823000749,0.063106883,-0.00121462,0.302060518
1719597369.105132,3.824092019,0.063443219,-0.001213878,0.302440603
1719597369.106127,3.825183211,0.063768946,-0.00121368,0.302820139
1719597369.107056,3.826273758,0.064090509,-0.001213583,0.303199982
1719597369.108118,3.827363586,0.064411212,-0.001213324,0.303580436
1719597369.109147,3.828452772,0.064732803,-0.001212736,0.303961475
1719597369.110074,3.829541482,0.065056134,-0.001211689,0.304343069
1719597369.111114,3.830631708,0.065376325,-0.001210226,0.304726435
1719597369.112141,3.83172415,0.065700486,-0.001209083,0.305117477
1719597369.113082,3.832825441,0.066015777,-0.001209045,0.305509979
1719597369.114231,3.833926531,0.066335141,-0.001210498,0.305897504
1719597369.115173,3.835025916,0.066660897,-0.001212967,0.306281642
1719597369.116172,3.836123199,0.066993545,-0.001215999,0.306665074
1719597369.117362,3.837218782,0.067331611,-0.001219256,0.307048607
1719597369.118106,3.838313262,0.06767309,-0.001222487,0.307432183
1719597369.11915,3.839407136,0.06801623,-0.001225493,0.307815664
1719597369.12014,3.840500751,0.068359718,-0.001228106,0.308198969
1719597369.121072,3.841594317,0.068702656,-0.001230184,0.308582057
1719597369.122135,3.842687937,0.06904451,-0.001231601,0.3089649
1719597369.123111,3.843783656,0.069379001,-0.001232393,0.309348847
1719597369.124265,3.844881827,0.069714394,-0.00123339,0.309740142
1719597369.125082,3.845982812,0.070048437,-0.001234453,0.310131858
1719597369.126165,3.847080673,0.070386814,-0.001236234,0.310518404
1719597369.127071,3.848175524,0.070728976,-0.001238404,0.310901
1719597369.128139,3.849267778,0.071074306,-0.001240586,0.311282448
1719597369.129127,3.850358216,0.071421197,-0.001242503,0.3116637
1719597369.130256,3.851447659,0.071767899,-0.001243951,0.312044687
1719597369.131125,3.852536579,0.072113516,-0.001244771,0.312425509
1719597369.132133,3.853625248,0.072457679,-0.001244836,0.312806123
1719597369.13304,3.854713831,0.072800299,-0.001244042,0.313186537
1719597369.134123,3.855804483,0.073135634,-0.001242459,0.313568112
1719597369.135031,3.856897628,0.073472289,-0.001240949,0.313957267
1719597369.136081,3.857991847,0.073813696,-0.001239306,0.314348226
1719597369.137037,3.859088538,0.074153265,-0.001237371,0.314738541
1719597369.138103,3.860182033,0.074496249,-0.001235903,0.315123495
1719597369.139074,3.861272721,0.074842153,-0.001234645,0.315504616
1719597369.1401,3.862361051,0.075190907,-0.001233271,0.315884591
1719597369.141039,3.863447798,0.075541382,-0.001231529,0.316264288
1719597369.14207,3.864533679,0.07589233,-0.00122924,0.31664376
1719597369.143109,3.865624957,0.076233268,-0.001227169,0.317023347
1719597369.144108,3.866719454,0.076559863,-0.00122588,0.317402025
1719597369.145048,3.867814357,0.076882573,-0.001224863,0.317780585
1719597369.146101,3.868908293,0.077206904,-0.001223827,0.318159369
1719597369.147129,3.870002502,0.077530247,-0.001222731,0.3185396
1719597369.148152,3.871097152,0.077860827,-0.00122226,0.318926931
1719597369.149112,3.872191131,0.078201261,-0.001222165,0.319316251
1719597369.150133,3.873286302,0.078544272,-0.001222219,0.319705114
1719597369.151067,3.874377618,0.078893941,-0.00122308,0.320089258
1719597369.152148,3.875465682,0.079248924,-0.001224462,0.320469916
1719597369.153056,3.876551264,0.079607995,-0.001226015,0.320849778
1719597369.154187,3.877635395,0.079969085,-0.001227467,0.321229819
1719597369.155067,3.878718965,0.080330301,-0.001228612,0.321609951
1719597369.156135,3.87980256,0.080690421,-0.001229286,0.321989909
1719597369.157079,3.880886529,0.081048754,-0.001229355,0.322369665
1719597369.158144,3.881973081,0.081399329,-0.001228863,0.322750634
1719597369.159126,3.883062613,0.081750096,-0.001228634,0.32313939
1719597369.160124,3.884153691,0.082104437,-0.001228445,0.323530143
1719597369.161089,3.88524774,0.082455951,-0.001228124,0.323920257
1719597369.162127,3.886338896,0.082810209,-0.001228423,0.324305164
1719597369.163057,3.887427428,0.083166961,-0.001229076,0.32468613
1719597369.164114,3.888513758,0.083525972,-0.001229753,0.325066224
1719597369.165036,3.889598644,0.083886106,-0.001230191,0.325445966
1719597369.166074,3.890682764,0.084246264,-0.001230201,0.325825394
1719597369.167092,3.891766545,0.084605762,-0.001229635,0.326204563
1719597369.168071,3.892850262,0.084964246,-0.001228376,0.326583466
1719597369.169029,3.89393407,0.085321629,-0.001226325,0.326962096
1719597369.170065,3.895025831,0.085663243,-0.001224444,0.327341951
1719597369.17103,3.8961224,0.086004265,-0.00122329,0.327728935
1719597369.172062,3.897220537,0.086350891,-0.00122252,0.328117789
1719597369.173034,3.898318791,0.086703578,-0.001221812,0.328506984
1719597369.174186,3.899418393,0.087056093,-0.001221008,0.328895058
1719597369.175077,3.900513758,0.087413514,-0.001220824,0.329277962
1719597369.176068,3.901605259,0.087775113,-0.00122101,0.329656569
1719597369.177084,3.902693404,0.088140428,-0.001221244,0.330033761
1719597369.178027,3.903779031,0.088508059,-0.001221271,0.330410754
1719597369.179054,3.904862975,0.088876467,-0.001220903,0.330787818
1719597369.180022,3.905947023,0.089233122,-0.001220957,0.331164277
1719597369.181051,3.907030203,0.089585144,-0.001221007,0.331540656
1719597369.182024,3.908114271,0.089930692,-0.001220952,0.331918464
1719597369.18306,3.909199452,0.090279394,-0.001221509,0.332303786
1719597369.184128,3.910284545,0.090634922,-0.001222411,0.332691264
1719597369.185135,3.911369374,0.09099636,-0.001223356,0.33307954
1719597369.18607,3.912456271,0.091356284,-0.00122417,0.333467139
1719597369.187082,3.913539816,0.091719953,-0.00122561,0.33384989
1719597369.188143,3.91462059,0.092086902,-0.001227424,0.334229018
1719597369.189097,3.915699293,0.092456725,-0.00122928,0.33460749
1719597369.190105,3.916776836,0.092828229,-0.00123091,0.334986173
1719597369.19106,3.917854049,0.093200089,-0.001232113,0.335364971
1719597369.19214,3.918931519,0.09357135,-0.001232731,0.335743754
1719597369.193118,3.920009594,0.093941511,-0.001232634,0.336122501
1719597369.194135,3.92109052,0.094304877,-0.001231869,0.33650253
1719597369.195134,3.922174598,0.094669264,-0.001231249,0.336890357
1719597369.196077,3.923260456,0.095037621,-0.001230558,0.33728072
1719597369.197154,3.924349663,0.095403486,-0.001229626,0.337670743
1719597369.198093,3.925436066,0.095772609,-0.00122924,0.338055765
1719597369.199116,3.926526128,0.096135018,-0.001230076,0.338436889
1719597369.200117,3.92761655,0.096497874,-0.00123151,0.338816633
1719597369.20119,3.928706109,0.096863174,-0.001233135,0.33919649
1719597369.202103,3.929794483,0.097231103,-0.001234692,0.339576404
1719597369.203161,3.930881653,0.09760125,-0.001235996,0.339956199
1719597369.204136,3.931967704,0.097973054,-0.001236897,0.340335802
1719597369.205104,3.933052757,0.098345947,-0.001237267,0.340715191
1719597369.206136,3.934139115,0.098713581,-0.001237136,0.341095576
1719597369.207206,3.935227029,0.099083754,-0.00123733,0.341483248
1719597369.208089,3.93631516,0.099459097,-0.001237617,0.34187264
1719597369.209161,3.937403179,0.099838156,-0.001237719,0.342262156
1719597369.210191,3.938492997,0.100213932,-0.001237493,0.342650703
1719597369.211091,3.939579019,0.100591666,-0.00123769,0.343034243
1719597369.212141,3.940661695,0.100971,-0.001238072,0.343413825
1719597369.213089,3.941741587,0.101351871,-0.001238326,0.34379219
1719597369.214212,3.942819547,0.101733343,-0.001238211,0.344170489
1719597369.215178,3.943896334,0.102114314,-0.001237554,0.344549052
1719597369.216081,3.94497248,0.102494259,-0.00123622,0.344927552
1719597369.217389,3.946049597,0.102861667,-0.001235061,0.345305406
1719597369.218303,3.947128576,0.103218835,-0.001233847,0.345684424
1719597369.21928,3.948209065,0.103577782,-0.001233249,0.346071151
1719597369.220182,3.949289552,0.103943407,-0.001232982,0.34646022
1719597369.22127,3.950369703,0.104315516,-0.001232743,0.34685016
1719597369.222264,3.951449658,0.104692746,-0.001232297,0.347240671
1719597369.223275,3.952531954,0.105067825,-0.001231532,0.347630449
1719597369.224248,3.953610909,0.105446427,-0.001231274,0.348015319
1719597369.225279,3.954687151,0.105828089,-0.001231305,0.34839649
1719597369.226261,3.955761277,0.106212779,-0.001231309,0.348776587
1719597369.227265,3.956834151,0.106599454,-0.001231029,0.349156566
1719597369.228249,3.957906598,0.106986802,-0.001230279,0.349536404
1719597369.229186,3.958979211,0.107373839,-0.001228915,0.34991595
1719597369.230086,3.960058463,0.107750554,-0.001227722,0.350295483
1719597369.231132,3.961142949,0.108118468,-0.001226476,0.350676075
1719597369.23211,3.962230846,0.108488484,-0.001225837,0.351064072
1719597369.233094,3.96331974,0.108864925,-0.00122553,0.351454152
1719597369.234195,3.96440862,0.109247404,-0.001225264,0.351844715
1719597369.235069,3.965499168,0.109629166,-0.001224884,0.352234291
1719597369.236122,3.966585639,0.110015215,-0.001225126,0.352618821
1719597369.237063,3.967668426,0.110404789,-0.001225747,0.3529992
1719597369.238108,3.968748057,0.110797385,-0.001226426,0.353378158
1719597369.239186,3.969825402,0.111191566,-0.001226913,0.353756737
1719597369.24009,3.97090132,0.111585841,-0.001227022,0.354135036
1719597369.241174,3.971976384,0.111979224,-0.001226612,0.354513187
1719597369.24219,3.97305321,0.112365343,-0.001225716,0.354892532
1719597369.243214,3.974132056,0.112752295,-0.001225177,0.355279379
1719597369.244144,3.975211606,0.11314301,-0.001224771,0.355668088
1719597369.245171,3.976291476,0.113536538,-0.001224223,0.356057143
1719597369.24616,3.97737158,0.113931584,-0.001223316,0.356446499
1719597369.247184,3.978453963,0.114321766,-0.001221974,0.356835203
1719597369.248104,3.979532834,0.114712964,-0.001221014,0.357219057
1719597369.249115,3.980608677,0.115105174,-0.001220235,0.357598909
1719597369.250139,3.981682031,0.115498624,-0.001219343,0.357977602
1719597369.251139,3.982753605,0.115892917,-0.001218106,0.358355964
1719597369.252081,3.983824114,0.116287288,-0.001216356,0.358734072
1719597369.253119,3.984894089,0.116681179,-0.001213967,0.359111829
1719597369.254164,3.985967425,0.117057926,-0.00121195,0.359489915
1719597369.255073,3.987042954,0.117432623,-0.001210838,0.359875655
1719597369.25611,3.988118763,0.11781206,-0.001210264,0.360263999
1719597369.257077,3.989194258,0.118197252,-0.001209895,0.360653234
1719597369.25812,3.990269462,0.118587362,-0.001209486,0.361043147
1719597369.259116,3.991350989,0.118971587,-0.001209782,0.361433992
1719597369.260086,3.992437292,0.119350963,-0.001210415,0.361823739
1719597369.261151,3.993520767,0.1197343,-0.001212019,0.362208756
1719597369.262148,3.994600904,0.120122832,-0.001214307,0.362589847
1719597369.263085,3.995677796,0.120516997,-0.001216919,0.362969735
1719597369.264146,3.996752122,0.120915714,-0.001219567,0.363349607
1719597369.265075,3.997824731,0.121317306,-0.001222029,0.363729581
1719597369.266176,3.99889635,0.121720249,-0.001224128,0.364109543
1719597369.267078,3.999969778,0.122117653,-0.001225844,0.364490581
1719597369.268127,4.001045293,0.122516953,-0.001227964,0.364878887
1719597369.269073,4.002121689,0.122920443,-0.001230237,0.365269226
1719597369.270124,4.003198619,0.123326849,-0.001232368,0.365659918
1719597369.271123,4.00427605,0.123734519,-0.001234121,0.366050589
1719597369.272176,4.005356212,0.124136626,-0.001235397,0.366440004
1719597369.273082,4.006433002,0.124539215,-0.001237017,0.366824002
1719597369.274178,4.007506799,0.124942364,-0.00123876,0.367203429
1719597369.275149,4.008578012,0.125346566,-0.001240316,0.367581273
1719597369.276155,4.009647362,0.125751327,-0.001241444,0.367958945
1719597369.27709,4.010715588,0.126155743,-0.001241968,0.368336816
1719597369.278176,4.011783205,0.126559382,-0.001241753,0.368714557
1719597369.27917,4.012852909,0.126956207,-0.001240839,0.369093377
1719597369.280089,4.013924855,0.127354546,-0.001240092,0.369480042
1719597369.281143,4.01499771,0.127757339,-0.00123929,0.369869155
1719597369.282071,4.01607112,0.128163519,-0.001238169,0.370259247
1719597369.283124,4.017145022,0.128571726,-0.001236525,0.37064977
1719597369.284148,4.018221689,0.12897531,-0.001234287,0.371039509
1719597369.285084,4.01929496,0.129380391,-0.001232317,0.371424376
1719597369.286126,4.020365316,0.129786917,-0.001230421,0.371805123
1719597369.287067,4.0214332,0.130195349,-0.001228305,0.372184208
1719597369.288127,4.022499359,0.130605136,-0.001225737,0.372562741
1719597369.289146,4.023564536,0.131015401,-0.001222555,0.372940859
1719597369.29007,4.024635611,0.131416135,-0.001219542,0.373318826
1719597369.291131,4.025711415,0.131808558,-0.001216483,0.373697418
1719597369.292099,4.026790037,0.13220363,-0.001214075,0.374083211
1719597369.29319,4.027869138,0.132605365,-0.001212053,0.374471069
1719597369.294207,4.028949474,0.133001388,-0.00121115,0.374858585
1719597369.295096,4.03002899,0.133398252,-0.00121082,0.375245967
1719597369.296141,4.031106915,0.133798494,-0.001210726,0.375633566
1719597369.297141,4.032185235,0.134197622,-0.001210709,0.376020253
1719597369.298085,4.033258432,0.134601647,-0.001211479,0.376402336
1719597369.299141,4.034327185,0.135010308,-0.001212803,0.376780606
1719597369.300071,4.035392322,0.135423297,-0.001214359,0.377157746
1719597369.301123,4.036454966,0.135839327,-0.001215884,0.377535019
1719597369.302073,4.037516229,0.13625678,-0.001217175,0.377912646
1719597369.303133,4.038579231,0.13666893,-0.001218207,0.378291615
1719597369.304161,4.039644428,0.137082837,-0.001219737,0.37867805
1719597369.305078,4.04071087,0.137500478,-0.001221511,0.379067154
1719597369.306134,4.04177834,0.137920702,-0.001223234,0.379457179
1719597369.307145,4.042846877,0.138342029,-0.001224673,0.379847688
1719597369.308148,4.043916512,0.138763317,-0.001225648,0.380238573
1719597369.30922,4.044989622,0.139178247,-0.001226093,0.380628508
1719597369.310099,4.046059701,0.139593629,-0.00122689,0.381013138
1719597369.311117,4.047127104,0.140009799,-0.001227839,0.381393286
1719597369.31214,4.048192228,0.140427318,-0.001228637,0.381772086
1719597369.313078,4.049255712,0.140845923,-0.001229037,0.382150767
1719597369.314175,4.050318254,0.141264882,-0.001228859,0.382529425
1719597369.315146,4.051382718,0.141678072,-0.001228113,0.382909036
1719597369.316072,4.052449297,0.142093171,-0.001227615,0.383296062
1719597369.317202,4.05351683,0.142512475,-0.001227134,0.38368567
1719597369.318153,4.054591421,0.14292588,-0.001227314,0.384075996
1719597369.319116,4.055669074,0.143339037,-0.001227658,0.384466169
1719597369.320117,4.056747706,0.143753909,-0.001227864,0.384856297
1719597369.321162,4.057828419,0.144165907,-0.001227815,0.385245141
1719597369.322115,4.058904683,0.14458151,-0.001228282,0.385628789
1719597369.323084,4.0599767,0.145000711,-0.001229048,0.386007932
1719597369.324235,4.061044893,0.145423524,-0.001229802,0.386385351
1719597369.325101,4.062110153,0.145848803,-0.001230293,0.386762168
1719597369.326288,4.063173404,0.146275211,-0.001230333,0.387138636
1719597369.327135,4.064237773,0.146695933,-0.001229916,0.387515988
1719597369.328095,4.065303538,0.147118696,-0.00122988,0.387900531
1719597369.329118,4.066369702,0.147545592,-0.001229981,0.388287005
1719597369.330134,4.067435935,0.147975638,-0.001229926,0.388673911
1719597369.331114,4.068502317,0.148407314,-0.001229485,0.389061249
1719597369.332081,4.069568975,0.148839417,-0.001228484,0.389449099
1719597369.33312,4.070638327,0.149265705,-0.001226869,0.389836452
1719597369.334098,4.071706017,0.149681021,-0.001226465,0.390218501
1719597369.335108,4.072770652,0.150093297,-0.001226779,0.390596148
1719597369.336129,4.073831913,0.150507008,-0.001227369,0.390972658
1719597369.337068,4.074890261,0.150923755,-0.001227932,0.391349478
1719597369.338165,4.075946523,0.151343482,-0.001228263,0.391726978
1719597369.339418,4.077001518,0.15176564,-0.001228197,0.392105138
1719597369.340328,4.078058141,0.152184558,-0.001227733,0.392484692
1719597369.341325,4.079116691,0.152607424,-0.001227629,0.392871758
1719597369.34217,4.080176304,0.153036003,-0.001227646,0.39326181
1719597369.343203,4.081236829,0.153469057,-0.001227498,0.393652874
1719597369.3442,4.082298438,0.15390482,-0.001226961,0.394044455
1719597369.345148,4.083363904,0.15433593,-0.001225935,0.394435349
