__time,/effort_controller/commands/data[1],/joint_states/front_left_motor_joint/position
1718737796.138456,-2.0,0.369125966
1718737796.139062,-2.0,0.368917389
1718737796.14022,-2.0,0.369200537
1718737796.141355,-2.0,0.369539795
1718737796.141924,-2.0,0.369824095
1718737796.143112,-2.0,0.370117832
1718737796.144258,-2.0,0.370411299
1718737796.145391,-2.0,0.370697005
1718737796.146005,-2.0,0.370974111
1718737796.147271,-2.0,0.371242978
1718737796.148377,-2.0,0.371503994
1718737796.149017,-2.0,0.371757512
1718737796.150163,-2.0,0.372003864
1718737796.151342,-2.0,0.372243342
1718737796.152484,-2.0,0.372476198
1718737796.153087,-2.0,0.372702633
1718737796.15432,-2.0,0.372922813
1718737796.155443,-2.0,0.37313686
1718737796.156036,-2.0,0.373344861
1718737796.157176,-2.0,0.3735517
1718737796.158297,-2.0,0.37373144
1718737796.159723,-2.0,0.373934884
1718737796.160218,-2.0,0.374102456
1718737796.161433,-2.0,0.373863914
1718737796.162047,-2.0,0.37406857
1718737796.163281,-2.0,0.374310563
1718737796.164408,-2.0,0.374521694
1718737796.165014,-2.0,0.374716476
1718737796.166182,-2.0,0.374901609
1718737796.16735,-2.0,0.375078424
1718737796.167966,-2.0,0.3752476
1718737796.169139,-2.0,0.37540985
1718737796.170323,-2.0,0.375565834
1718737796.171535,-2.0,0.375716124
1718737796.172244,-2.0,0.375861217
1718737796.173416,-2.0,0.376001535
1718737796.174055,-2.0,0.376137431
1718737796.175247,-2.0,0.376269188
1718737796.176459,-2.0,0.376397019
1718737796.17707,-2.0,0.376521073
1718737796.178253,-2.0,0.376644235
1718737796.17944,-2.0,0.376656575
1718737796.180077,-2.0,0.37624927
1718737796.181235,-2.0,0.376374361
1718737796.182406,-2.0,0.376563699
1718737796.183031,-2.0,0.376718353
1718737796.184211,-2.0,0.376853711
1718737796.185508,-2.0,0.376978371
1718737796.186075,-2.0,0.377093946
1718737796.187303,-2.0,0.377201181
1718737796.188469,-2.0,0.377300887
1718737796.189116,-2.0,0.377393801
1718737796.190293,-2.0,0.37748052
1718737796.191451,-2.0,0.377600449
1718737796.192136,-2.0,0.3776877
1718737796.193361,-2.0,0.377758472
1718737796.194472,-2.0,0.377825845
1718737796.195071,-2.0,0.377890118
1718737796.196197,-2.0,0.377950381
1718737796.197351,-2.0,0.377934034
1718737796.197941,-2.0,0.377498816
1718737796.199092,-2.0,0.377518668
1718737796.200234,-2.0,0.377623707
1718737796.201378,-2.0,0.377706451
1718737796.20201,-2.0,0.37777307
1718737796.203155,-2.0,0.377830382
1718737796.204274,-2.0,0.377879626
1718737796.205412,-2.0,0.377921139
1718737796.206001,-2.0,0.377955399
1718737796.207126,-2.0,0.377982864
1718737796.20831,-2.0,0.378003893
1718737796.20945,-2.0,0.378018725
1718737796.210037,-2.0,0.37802754
1718737796.211232,-2.0,0.378030482
1718737796.212375,-2.0,0.378027658
1718737796.212976,-2.0,0.37801915
1718737796.214103,-2.0,0.378010534
1718737796.215307,-2.0,0.377973999
1718737796.216386,-2.0,0.377900423
1718737796.217098,-2.0,0.377392968
1718737796.218163,-2.0,0.377376093
1718737796.219306,-2.0,0.377418307
1718737796.220454,-2.0,0.377426404
1718737796.221037,-2.0,0.377414684
1718737796.222183,-2.0,0.377390862
1718737796.223357,-2.0,0.377356507
1718737796.224525,-2.0,0.377312384
1718737796.225142,-2.0,0.377259278
1718737796.22623,-2.0,0.377197896
1718737796.22628,-2.0,0.377197896
1718737796.227388,-2.0,0.377128821
1718737796.227983,-2.0,0.377052876
1718737796.229118,-2.0,0.376969876
1718737796.230272,-2.0,0.376880231
1718737796.231419,-2.0,0.376789398
1718737796.232023,-2.0,0.376670371
1718737796.233196,-2.0,0.376575311
1718737796.234324,-2.0,0.376487493
1718737796.23549,-2.0,0.376396907
1718737796.236101,-2.0,0.376301598
1718737796.237236,-2.0,0.37620103
1718737796.238366,-2.0,0.376054748
1718737796.238965,-2.0,0.375448835
1718737796.240103,-2.0,0.375365053
1718737796.24123,-2.0,0.37530218
1718737796.242366,-2.0,0.37518749
1718737796.242945,-2.0,0.375055038
1718737796.244086,-2.0,0.374913597
1718737796.245239,-2.0,0.374764287
1718737796.246366,-2.0,0.37460779
1718737796.24706,-2.0,0.374444838
1718737796.24823,-2.0,0.374276033
1718737796.249401,-2.0,0.374104377
1718737796.250017,-2.0,0.373909726
1718737796.251183,-2.0,0.37374026
1718737796.252362,-2.0,0.373578665
1718737796.253049,-2.0,0.373414127
1718737796.254183,-2.0,0.373244967
1718737796.25536,-2.0,0.373071816
1718737796.256011,-2.0,0.372894315
1718737796.257149,-2.0,0.372712668
1718737796.25827,-2.0,0.372448696
1718737796.259404,-2.0,0.371730019
1718737796.260015,-2.0,0.371528008
1718737796.261201,-2.0,0.371385042
1718737796.262322,-2.0,0.371207323
1718737796.263443,-2.0,0.371010027
1718737796.264027,-2.0,0.370800952
1718737796.265193,-2.0,0.370582062
1718737796.266375,-2.0,0.370355167
1718737796.267475,-2.0,0.37012015
1718737796.268063,-2.0,0.369880531
1718737796.269209,-2.0,0.369616544
1718737796.270356,-2.0,0.369376888
1718737796.270961,-2.0,0.369144962
1718737796.272166,-2.0,0.368909812
1718737796.273276,-2.0,0.368671224
1718737796.274415,-2.0,0.368428969
1718737796.274991,-2.0,0.368099157
1718737796.27614,-2.0,0.367317157
1718737796.277288,-2.0,0.367056445
1718737796.278404,-2.0,0.366851236
1718737796.279011,-2.0,0.366612148
1718737796.280147,-2.0,0.366354122
1718737796.281293,-2.0,0.36608453
1718737796.282399,-2.0,0.365805074
1718737796.283034,-2.0,0.365516769
1718737796.284179,-2.0,0.3652206
1718737796.285331,-2.0,0.364917405
1718737796.285892,-2.0,0.364646417
1718737796.287102,-2.0,0.36434126
1718737796.288372,-2.0,0.364022816
1718737796.289449,-2.0,0.363685231
1718737796.289985,-2.0,0.363373737
1718737796.291156,-2.0,0.363069141
1718737796.292284,-2.0,0.362761078
1718737796.29355,-2.0,0.362449568
1718737796.294106,-2.0,0.362134012
1718737796.295251,-2.0,0.36175678
1718737796.296397,-2.0,0.36095766
1718737796.296981,-2.0,0.360623223
1718737796.298139,-2.0,0.360332706
1718737796.299283,-2.0,0.360011959
1718737796.300449,-2.0,0.359674263
1718737796.301046,-2.0,0.359325361
1718737796.302192,-2.0,0.358966537
1718737796.303348,-2.0,0.358598856
1718737796.303961,-2.0,0.358222961
1718737796.305141,-2.0,0.357843308
1718737796.306253,-2.0,0.357437955
1718737796.3074,-2.0,0.357057337
1718737796.307997,-2.0,0.35668214
1718737796.309147,-2.0,0.356304047
1718737796.31029,-2.0,0.355921753
1718737796.311433,-2.0,0.355572964
1718737796.31202,-2.0,0.355184288
1718737796.313163,-2.0,0.354775162
1718737796.314315,-2.0,0.354362887
1718737796.315498,-2.0,0.353947503
1718737796.316053,-2.0,0.353462484
1718737796.317218,-2.0,0.352574728
1718737796.318359,-2.0,0.352143499
1718737796.318983,-2.0,0.351752346
1718737796.32012,-2.0,0.351335915
1718737796.321278,-2.0,0.350905119
1718737796.322408,-2.0,0.350463938
1718737796.32355,-2.0,0.350015625
1718737796.324142,-2.0,0.349543016
1718737796.325291,-2.0,0.349094525
1718737796.326318,2.0,0.349094525
1718737796.326535,2.0,0.34865069
1718737796.327023,2.0,0.348203148
1718737796.328208,2.0,0.347750787
1718737796.329389,2.0,0.347304373
1718737796.329985,2.0,0.346860955
1718737796.331131,2.0,0.346421157
1718737796.332284,2.0,0.345983975
1718737796.333426,2.0,0.345469771
1718737796.334015,2.0,0.344540838
1718737796.335172,2.0,0.344108601
1718737796.336328,2.0,0.343720746
1718737796.337525,2.0,0.343314219
1718737796.338164,2.0,0.3429
1718737796.339297,2.0,0.342483917
1718737796.340418,2.0,0.342049968
1718737796.341001,2.0,0.341647089
1718737796.342178,2.0,0.341253162
1718737796.343291,2.0,0.34086131
1718737796.344438,2.0,0.340471741
1718737796.345024,2.0,0.340084401
1718737796.346177,2.0,0.33969924
1718737796.347323,2.0,0.339316247
1718737796.348508,2.0,0.338935448
1718737796.349105,2.0,0.338556878
1718737796.350259,2.0,0.338180564
1718737796.351433,2.0,0.337806521
1718737796.35202,2.0,0.337355718
1718737796.353163,2.0,0.336501211
1718737796.354327,2.0,0.336133208
1718737796.355439,2.0,0.335807099
1718737796.356021,2.0,0.335447838
1718737796.357164,2.0,0.335110995
1718737796.35832,2.0,0.334780247
1718737796.359555,2.0,0.334449688
1718737796.360153,2.0,0.334119004
1718737796.361295,2.0,0.333788459
1718737796.362442,2.0,0.33345838
1718737796.363041,2.0,0.333129108
1718737796.36417,2.0,0.332800964
1718737796.365318,2.0,0.332474229
1718737796.36596,2.0,0.332149143
1718737796.367081,2.0,0.331825901
1718737796.368226,2.0,0.331504656
1718737796.36937,2.0,0.331185516
1718737796.369959,2.0,0.330868551
1718737796.3711,2.0,0.330553797
1718737796.372239,2.0,0.330177172
1718737796.373405,2.0,0.329406922
1718737796.374058,2.0,0.329087669
1718737796.375194,2.0,0.328830912
1718737796.376341,2.0,0.328568771
1718737796.377047,2.0,0.32834197
1718737796.378202,2.0,0.32808398
1718737796.379349,2.0,0.327819301
1718737796.379941,2.0,0.327556547
1718737796.381091,2.0,0.327295521
1718737796.382241,2.0,0.327036294
1718737796.383415,2.0,0.326778997
1718737796.383976,2.0,0.326523656
1718737796.385142,2.0,0.32627024
1718737796.386333,2.0,0.326018681
1718737796.387589,2.0,0.325768987
1718737796.388144,2.0,0.325520982
1718737796.38928,2.0,0.3252746
1718737796.390456,2.0,0.3250657
1718737796.390988,2.0,0.324810928
1718737796.392213,2.0,0.32457982
1718737796.393318,2.0,0.324362737
1718737796.393906,2.0,0.324152353
1718737796.395046,2.0,0.323947007
1718737796.396255,2.0,0.32374583
1718737796.39735,2.0,0.323547749
1718737796.397948,2.0,0.323352234
1718737796.399083,2.0,0.323097771
1718737796.40023,2.0,0.322470001
1718737796.401377,2.0,0.322279514
1718737796.401963,2.0,0.322119409
1718737796.403146,2.0,0.321948856
1718737796.404299,2.0,0.321773934
1718737796.405466,2.0,0.321596449
1718737796.406072,2.0,0.321418116
1718737796.40721,2.0,0.321228765
1718737796.40836,2.0,0.321072364
1718737796.408965,2.0,0.320927542
1718737796.410115,2.0,0.320787624
1718737796.411262,2.0,0.320651189
1718737796.412412,2.0,0.32051761
1718737796.413013,2.0,0.32038662
1718737796.414161,2.0,0.320258018
1718737796.415382,2.0,0.320131563
1718737796.416474,2.0,0.320007099
1718737796.417151,2.0,0.319797149
1718737796.41826,2.0,0.319209078
1718737796.419436,2.0,0.31908502
1718737796.420021,2.0,0.318992336
1718737796.421185,2.0,0.318889173
1718737796.422325,2.0,0.318781847
1718737796.423434,2.0,0.318660393
1718737796.424019,2.0,0.318569253
1718737796.425172,2.0,0.318485094
1718737796.426303,2.0,0.318485094
1718737796.426437,2.0,0.318402128
1718737796.427321,2.0,0.318320614
1718737796.4285,2.0,0.318240757
1718737796.429106,2.0,0.31816262
1718737796.430274,2.0,0.318086273
1718737796.431571,2.0,0.318011815
1718737796.432156,2.0,0.317939344
1718737796.433338,2.0,0.317868939
1718737796.433933,2.0,0.317800665
1718737796.435039,2.0,0.317653718
1718737796.436169,2.0,0.317134665
1718737796.437303,2.0,0.317070366
1718737796.437982,2.0,0.317036096
1718737796.439043,2.0,0.316979782
1718737796.44018,2.0,0.316948109
1718737796.441338,2.0,0.316921955
1718737796.441934,2.0,0.31689637
1718737796.443077,2.0,0.316871023
1718737796.444241,2.0,0.3168461
1718737796.445374,2.0,0.316821887
1718737796.446007,2.0,0.316798701
1718737796.447217,2.0,0.316776844
1718737796.448316,2.0,0.316756587
1718737796.449474,2.0,0.316738163
1718737796.450035,2.0,0.316721762
1718737796.451169,2.0,0.316707534
1718737796.452304,2.0,0.316695586
1718737796.453437,2.0,0.316685988
1718737796.454021,2.0,0.316678778
1718737796.455129,2.0,0.316611684
1718737796.456261,2.0,0.316174117
1718737796.45683,2.0,0.316163219
1718737796.457968,2.0,0.316208671
1718737796.459085,2.0,0.316252377
1718737796.460191,2.0,0.316294113
1718737796.461316,2.0,0.316334258
1718737796.461893,2.0,0.316409984
1718737796.463084,2.0,0.316456975
1718737796.464234,2.0,0.316500055
1718737796.4653,2.0,0.316546168
1718737796.465875,2.0,0.316595003
1718737796.466991,2.0,0.316646541
1718737796.468126,2.0,0.31673554
1718737796.469292,2.0,0.316790716
1718737796.470425,2.0,0.316839476
1718737796.471023,2.0,0.316893106
1718737796.472156,2.0,0.316951528
1718737796.473359,2.0,0.317014779
1718737796.474427,2.0,0.317082783
1718737796.475335,2.0,0.317155556
1718737796.476552,2.0,0.317223317
1718737796.477252,2.0,0.317324468
1718737796.478433,2.0,0.317437691
1718737796.479059,2.0,0.317554482
1718737796.480247,2.0,0.317675356
1718737796.48143,2.0,0.317733093
1718737796.482047,2.0,0.317421745
1718737796.483246,2.0,0.317549496
1718737796.484426,2.0,0.317705642
1718737796.485051,2.0,0.317851614
1718737796.48623,2.0,0.317993138
1718737796.487404,2.0,0.318131941
1718737796.488017,2.0,0.318268983
1718737796.489202,2.0,0.318405331
1718737796.490381,2.0,0.318542015
1718737796.490987,2.0,0.318680376
1718737796.492146,2.0,0.318810407
1718737796.493312,2.0,0.318975459
1718737796.493965,2.0,0.319152766
1718737796.495128,2.0,0.319335376
1718737796.496294,2.0,0.31952155
1718737796.497466,2.0,0.319709605
1718737796.49809,2.0,0.319898669
1718737796.499272,2.0,0.320008497
1718737796.500438,2.0,0.319737966
1718737796.501048,2.0,0.319929081
1718737796.50223,2.0,0.320150393
1718737796.503386,2.0,0.320360098
1718737796.504013,2.0,0.320564446
1718737796.505272,2.0,0.320764889
1718737796.506421,2.0,0.320962955
1718737796.507092,2.0,0.321148069
1718737796.508255,2.0,0.321365527
1718737796.509444,2.0,0.321591861
1718737796.510049,2.0,0.321821218
1718737796.511249,2.0,0.322053381
1718737796.512413,2.0,0.322288137
1718737796.513027,2.0,0.322525261
1718737796.514225,2.0,0.322764634
1718737796.515401,2.0,0.323006191
1718737796.516029,2.0,0.323249885
1718737796.517225,2.0,0.323495676
1718737796.518418,2.0,0.323668462
1718737796.519047,2.0,0.323456957
1718737796.52027,2.0,0.323707705
1718737796.521443,2.0,0.323989005
1718737796.522087,2.0,0.324258524
1718737796.523252,2.0,0.324509314
1718737796.52442,2.0,0.324787371
1718737796.525028,2.0,0.32507227
1718737796.526201,2.0,0.325358374
1718737796.526314,2.0,0.325358374
1718737796.527404,2.0,0.325645234
1718737796.528581,2.0,0.325933169
1718737796.529201,2.0,0.326221872
1718737796.530382,2.0,0.32651168
1718737796.531035,2.0,0.326802821
1718737796.532214,2.0,0.327095489
1718737796.533387,2.0,0.327389847
1718737796.534002,2.0,0.327686031
1718737796.535207,2.0,0.327984147
1718737796.53638,2.0,0.328284268
1718737796.537004,2.0,0.32858644
1718737796.538194,2.0,0.328890686
1718737796.539395,2.0,0.329140042
1718737796.540023,2.0,0.329000535
1718737796.541207,2.0,0.329300078
1718737796.542381,2.0,0.329661783
1718737796.543047,2.0,0.330018512
1718737796.544177,2.0,0.330371939
1718737796.54535,2.0,0.330723378
1718737796.545998,2.0,0.331073308
1718737796.547189,2.0,0.331422316
1718737796.548328,2.0,0.331808243
1718737796.549513,2.0,0.332202496
1718737796.550115,2.0,0.332554217
1718737796.551306,2.0,0.332899296
1718737796.552444,2.0,0.333251401
1718737796.553044,2.0,0.333610188
1718737796.554214,2.0,0.333975395
1718737796.555378,2.0,0.334346705
1718737796.555979,2.0,0.334723649
1718737796.557145,2.0,0.335105709
1718737796.558329,2.0,0.335492394
1718737796.5595,2.0,0.335883275
1718737796.560106,2.0,0.336279322
1718737796.56127,2.0,0.336665418
1718737796.562438,2.0,0.337085615
1718737796.563059,2.0,0.337515837
1718737796.564247,2.0,0.337889322
1718737796.565408,2.0,0.337869009
1718737796.566017,2.0,0.338311161
1718737796.567227,2.0,0.33879097
1718737796.568443,2.0,0.339255228
1718737796.569049,2.0,0.339714379
1718737796.570224,2.0,0.34017042
1718737796.571381,2.0,0.340624387
1718737796.571989,2.0,0.341077047
1718737796.573175,2.0,0.341529566
1718737796.574356,2.0,0.341982872
1718737796.574985,2.0,0.3424377
1718737796.576158,2.0,0.342896699
1718737796.577323,2.0,0.343342207
1718737796.578191,2.0,0.343824093
1718737796.579354,2.0,0.344319729
1718737796.579974,2.0,0.344819951
1718737796.581153,2.0,0.345320817
1718737796.582325,2.0,0.34574887
1718737796.583482,2.0,0.345760393
1718737796.584126,2.0,0.34626643
1718737796.585303,2.0,0.346816487
1718737796.58643,2.0,0.347346285
1718737796.587075,2.0,0.347867882
1718737796.58825,2.0,0.348385363
1718737796.589422,2.0,0.348900129
1718737796.590035,2.0,0.349413228
1718737796.591233,2.0,0.349924927
1718737796.592453,2.0,0.350438837
1718737796.593064,2.0,0.350935578
1718737796.594243,2.0,0.351467144
1718737796.595402,2.0,0.352012855
1718737796.59601,2.0,0.352562094
1718737796.597184,2.0,0.353114779
1718737796.598344,2.0,0.353670565
1718737796.598952,2.0,0.354229016
1718737796.600114,2.0,0.354789859
1718737796.601263,2.0,0.355281441
1718737796.60236,2.0,0.355344711
1718737796.602936,2.0,0.355910069
1718737796.604098,2.0,0.356525075
1718737796.605206,2.0,0.357116493
1718737796.606439,2.0,0.357697736
1718737796.606988,2.0,0.358274382
1718737796.608094,2.0,0.358847888
1718737796.609282,2.0,0.359422988
1718737796.610437,2.0,0.359977114
1718737796.611571,2.0,0.360563916
1718737796.612154,2.0,0.361163384
1718737796.613308,2.0,0.36176666
1718737796.614436,2.0,0.36237261
1718737796.615052,2.0,0.362981042
1718737796.616151,2.0,0.363591801
1718737796.617321,2.0,0.364204795
1718737796.618547,2.0,0.364819971
1718737796.61903,2.0,0.365437296
1718737796.62018,2.0,0.366056742
1718737796.621337,2.0,0.36667828
1718737796.621902,2.0,0.367301877
1718737796.623075,2.0,0.367879023
1718737796.624178,2.0,0.368020044
1718737796.625316,2.0,0.368646451
1718737796.62591,2.0,0.369369562
1718737796.626305,-2.0,0.369369562
1718737796.627048,-2.0,0.3700322
1718737796.628187,-2.0,0.370650116
1718737796.629332,-2.0,0.371287739
1718737796.629909,-2.0,0.371929865
1718737796.631059,-2.0,0.372567325
1718737796.632203,-2.0,0.373196276
1718737796.633338,-2.0,0.373822991
1718737796.633926,-2.0,0.374443263
1718737796.635069,-2.0,0.375058474
1718737796.636208,-2.0,0.375669088
1718737796.637357,-2.0,0.376275234
1718737796.638548,-2.0,0.376916033
1718737796.639136,-2.0,0.3775242
1718737796.640322,-2.0,0.37811716
1718737796.641416,-2.0,0.378708553
1718737796.642006,-2.0,0.379298162
1718737796.643124,-2.0,0.379824286
1718737796.64425,-2.0,0.379925137
1718737796.645415,-2.0,0.380494304
1718737796.645981,-2.0,0.38112249
1718737796.647089,-2.0,0.381722663
1718737796.64822,-2.0,0.382282461
1718737796.649321,-2.0,0.382862796
1718737796.650438,-2.0,0.383445919
1718737796.65101,-2.0,0.384023392
1718737796.652115,-2.0,0.384593474
1718737796.653242,-2.0,0.385157146
1718737796.65437,-2.0,0.38571455
1718737796.654927,-2.0,0.386265665
1718737796.656049,-2.0,0.386810476
1718737796.657178,-2.0,0.387348842
1718737796.658302,-2.0,0.387880623
1718737796.659434,-2.0,0.388406823
1718737796.66,-2.0,0.388926586
1718737796.661127,-2.0,0.389440056
1718737796.66226,-2.0,0.38987021
1718737796.66339,-2.0,0.38984485
1718737796.663974,-2.0,0.390305227
1718737796.665128,-2.0,0.390871259
1718737796.666284,-2.0,0.391414805
1718737796.667489,-2.0,0.391936931
1718737796.668083,-2.0,0.392447393
1718737796.669157,-2.0,0.392948288
1718737796.670258,-2.0,0.393440676
1718737796.671484,-2.0,0.393925109
1718737796.672068,-2.0,0.39440211
1718737796.673224,-2.0,0.394872077
1718737796.674347,-2.0,0.395335409
1718737796.675472,-2.0,0.395792426
1718737796.676077,-2.0,0.396243359
1718737796.677198,-2.0,0.396688322
1718737796.678344,-2.0,0.397127393
1718737796.679488,-2.0,0.397567515
1718737796.680079,-2.0,0.397975344
1718737796.681216,-2.0,0.398349427
1718737796.682373,-2.0,0.398273803
1718737796.68351,-2.0,0.398697099
1718737796.684095,-2.0,0.399197897
1718737796.685226,-2.0,0.399660333
1718737796.686394,-2.0,0.400097752
1718737796.687534,-2.0,0.400521711
1718737796.688133,-2.0,0.400934852
1718737796.689239,-2.0,0.401337921
1718737796.690335,-2.0,0.401731697
1718737796.691456,-2.0,0.402116956
1718737796.692026,-2.0,0.402494357
1718737796.69316,-2.0,0.402864439
1718737796.69436,-2.0,0.403227636
1718737796.695428,-2.0,0.403584299
1718737796.696584,-2.0,0.40394087
1718737796.69715,-2.0,0.40426478
1718737796.698258,-2.0,0.404614308
1718737796.699392,-2.0,0.40497361
1718737796.700508,-2.0,0.405330414
1718737796.701107,-2.0,0.405682291
1718737796.702221,-2.0,0.406028951
1718737796.703364,-2.0,0.406414397
1718737796.704488,-2.0,0.40672058
1718737796.705626,-2.0,0.406546057
1718737796.706208,-2.0,0.406843398
1718737796.707364,-2.0,0.407224715
1718737796.708501,-2.0,0.407571213
1718737796.709666,-2.0,0.407894272
1718737796.710282,-2.0,0.408205975
1718737796.711408,-2.0,0.408509189
1718737796.71254,-2.0,0.408804555
1718737796.713686,-2.0,0.409092746
1718737796.714299,-2.0,0.409374498
1718737796.715446,-2.0,0.409650472
1718737796.716581,-2.0,0.409921223
1718737796.71725,-2.0,0.410191229
1718737796.718394,-2.0,0.410433087
1718737796.719597,-2.0,0.410701931
1718737796.72072,-2.0,0.410980169
1718737796.721899,-2.0,0.411178364
1718737796.722453,-2.0,0.410891389
1718737796.723616,-2.0,0.411136168
1718737796.724731,-2.0,0.41147693
1718737796.72536,-2.0,0.41177702
1718737796.726285,-2.0,0.41177702
1718737796.726549,-2.0,0.412049259
1718737796.727668,-2.0,0.412308303
1718737796.728846,-2.0,0.412557476
1718737796.729423,-2.0,0.412798208
1718737796.730537,-2.0,0.413031183
1718737796.731683,-2.0,0.413257113
1718737796.732908,-2.0,0.413476619
1718737796.733521,-2.0,0.413690183
1718737796.734683,-2.0,0.413898184
1718737796.735854,-2.0,0.414100917
1718737796.736442,-2.0,0.414304158
1718737796.737589,-2.0,0.414476412
1718737796.738786,-2.0,0.414673714
1718737796.739372,-2.0,0.414881238
1718737796.740515,-2.0,0.415017093
1718737796.741702,-2.0,0.414662795
1718737796.742822,-2.0,0.41483397
1718737796.743442,-2.0,0.415103564
1718737796.744559,-2.0,0.4153319
1718737796.745702,-2.0,0.415530771
1718737796.746904,-2.0,0.41571527
1718737796.747468,-2.0,0.415889347
1718737796.748629,-2.0,0.416053855
1718737796.749849,-2.0,0.416209553
1718737796.75044,-2.0,0.416357255
1718737796.751589,-2.0,0.416497653
1718737796.752738,-2.0,0.416631293
1718737796.75386,-2.0,0.416758595
1718737796.75445,-2.0,0.416879879
1718737796.755646,-2.0,0.417035706
1718737796.756836,-2.0,0.417166893
1718737796.757437,-2.0,0.417253228
1718737796.75856,-2.0,0.417363626
1718737796.7597,-2.0,0.417484148
1718737796.760839,-2.0,0.41760311
1718737796.76144,-2.0,0.417717695
1718737796.762585,-2.0,0.417800514
1718737796.763716,-2.0,0.417417479
1718737796.764852,-2.0,0.417492899
1718737796.765457,-2.0,0.417656104
1718737796.766609,-2.0,0.417781456
1718737796.76773,-2.0,0.417879249
1718737796.768877,-2.0,0.41800394
1718737796.769459,-2.0,0.418089864
1718737796.770603,-2.0,0.418145267
1718737796.771745,-2.0,0.418193382
1718737796.772919,-2.0,0.418243055
1718737796.773509,-2.0,0.418263772
1718737796.774641,-2.0,0.418311059
1718737796.775769,-2.0,0.418370362
1718737796.77691,-2.0,0.418428812
1718737796.777495,-2.0,0.418483366
1718737796.778666,-2.0,0.418533473
1718737796.779772,-2.0,0.418578847
1718737796.780606,-2.0,0.418619178
1718737796.781745,-2.0,0.418654204
1718737796.782892,-2.0,0.418683723
1718737796.783477,-2.0,0.418707582
1718737796.78462,-2.0,0.418661666
1718737796.785753,-2.0,0.418128343
1718737796.786889,-2.0,0.418105704
1718737796.787483,-2.0,0.418181875
1718737796.788635,-2.0,0.418225133
1718737796.789818,-2.0,0.418211113
1718737796.790915,-2.0,0.418215743
1718737796.79149,-2.0,0.418227837
1718737796.792621,-2.0,0.418234056
1718737796.793757,-2.0,0.418231699
1718737796.794892,-2.0,0.41822061
1718737796.795471,-2.0,0.41820153
1718737796.79661,-2.0,0.418175254
1718737796.797745,-2.0,0.418142237
1718737796.798891,-2.0,0.418102732
1718737796.799472,-2.0,0.418057017
1718737796.80061,-2.0,0.418005183
1718737796.801743,-2.0,0.417947183
1718737796.802883,-2.0,0.417882912
1718737796.803476,-2.0,0.417739544
1718737796.8046,-2.0,0.417093057
1718737796.805813,-2.0,0.41699513
1718737796.806888,-2.0,0.417012095
1718737796.807466,-2.0,0.416989777
1718737796.808616,-2.0,0.416937678
1718737796.809754,-2.0,0.416871199
1718737796.810924,-2.0,0.416794247
1718737796.811505,-2.0,0.416707457
1718737796.812642,-2.0,0.416611444
1718737796.813795,-2.0,0.416506949
1718737796.814902,-2.0,0.416394631
1718737796.815575,-2.0,0.416275028
1718737796.816632,-2.0,0.416148565
1718737796.817794,-2.0,0.416015576
1718737796.818932,-2.0,0.41587632
1718737796.819759,-2.0,0.415738193
1718737796.820646,-2.0,0.415565555
1718737796.821777,-2.0,0.415418213
1718737796.822916,-2.0,0.41521976
1718737796.823508,-2.0,0.414539407
1718737796.824663,-2.0,0.414370582
1718737796.825833,-2.0,0.414297162
1718737796.826332,2.0,0.414297162
1718737796.827054,2.0,0.414182637
1718737796.827585,2.0,0.414037074
1718737796.828731,2.0,0.413889443
1718737796.829855,2.0,0.413741169
1718737796.831009,2.0,0.413591387
1718737796.831603,2.0,0.413440574
1718737796.832762,2.0,0.413289542
1718737796.833908,2.0,0.41313897
1718737796.834513,2.0,0.412989379
1718737796.835661,2.0,0.412841181
1718737796.836853,2.0,0.412694703
1718737796.83796,2.0,0.412550196
1718737796.838546,2.0,0.412413615
1718737796.839693,2.0,0.412252399
1718737796.840844,2.0,0.41212464
1718737796.841998,2.0,0.412015048
1718737796.84259,2.0,0.41191097
1718737796.843752,2.0,0.41180986
1718737796.844886,2.0,0.41171743
1718737796.845463,2.0,0.411120711
1718737796.846635,2.0,0.410999757
1718737796.847862,2.0,0.410975845
1718737796.848505,2.0,0.410924268
1718737796.849685,2.0,0.410896136
1718737796.850833,2.0,0.410836827
1718737796.852,2.0,0.410763811
1718737796.852592,2.0,0.410694679
1718737796.853765,2.0,0.41063091
1718737796.854901,2.0,0.410571733
1718737796.855489,2.0,0.410516788
1718737796.856604,2.0,0.410465892
1718737796.857756,2.0,0.410418839
1718737796.858898,2.0,0.410375422
1718737796.859462,2.0,0.410341025
1718737796.860586,2.0,0.410284217
1718737796.861749,2.0,0.410262423
1718737796.862872,2.0,0.410257047
1718737796.863472,2.0,0.410256443
1718737796.864685,2.0,0.410258603
1718737796.86585,2.0,0.410263409
1718737796.866456,2.0,0.410210006
1718737796.867589,2.0,0.409685202
1718737796.868734,2.0,0.409673614
1718737796.869911,2.0,0.409758814
1718737796.870475,2.0,0.409811447
1718737796.871671,2.0,0.409844035
1718737796.872767,2.0,0.409870578
1718737796.873975,2.0,0.409894748
1718737796.874641,2.0,0.409923945
1718737796.875808,2.0,0.409924328
1718737796.87698,2.0,0.409959818
1718737796.877646,2.0,0.410013411
1718737796.878788,2.0,0.41007138
1718737796.879975,2.0,0.410129692
1718737796.880609,2.0,0.410189036
1718737796.881809,2.0,0.410249908
1718737796.883075,2.0,0.410312319
1718737796.883656,2.0,0.410376206
1718737796.884803,2.0,0.4103701
